2473717|hpv1-v|2023-04-15|06:22:29|plasma-workspace-x11|5.24.7|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|gpsd-libs|3.19|4.el8.1
2473717|hpv1-v|2023-04-15|06:22:29|os-prober|1.74|9.el8
2473717|hpv1-v|2023-04-15|06:22:29|qemu-kvm-hw-usbredir|6.2.0|28.module_el8.8.0+1257+0c3374ae
2473717|hpv1-v|2023-04-15|06:22:29|sddm-breeze|5.24.7|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libusal|1.1.11|39.el8
2473717|hpv1-v|2023-04-15|06:22:29|xkeyboard-config|2.28|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|alsa-lib|1.2.8|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|plasma-discover|5.22.5|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3-libreport|2.9.5|15.el8.rocky.6.3
2473717|hpv1-v|2023-04-15|06:22:29|m17n-db|1.8.0|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|hypervkvpd|0|1.31.20180415git.el8
2473717|hpv1-v|2023-04-15|06:22:29|pcp|5.3.7|17.el8
2473717|hpv1-v|2023-04-15|06:22:29|httpd-filesystem|2.4.37|54.module_el8.8.0+1256+e1598b50
2473717|hpv1-v|2023-04-15|06:22:29|pam-kwallet|5.24.7|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|ansible-collection-ansible-utils|2.6.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|celt051|0.5.1.3|15.el8
2473717|hpv1-v|2023-04-15|06:22:29|sssd-common|2.8.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|avahi-libs|0.7|20.el8
2473717|hpv1-v|2023-04-15|06:22:29|vim-filesystem|8.0.1763|19.el8_6.4
2473717|hpv1-v|2023-04-15|06:22:29|libcanberra-gtk3|0.30|18.el8
2473717|hpv1-v|2023-04-15|06:22:29|xrdp|0.9.21|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|rocky-backgrounds|86.3|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|boost-timer|1.66.0|13.el8
2473717|hpv1-v|2023-04-15|06:22:29|libgpg-error|1.31|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|sssd-ipa|2.8.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|atk|2.28.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|egl-utils|8.4.0|5.20181118git1830dcb.el8
2473717|hpv1-v|2023-04-15|06:22:29|openbox-libs|3.6.1|18.el8
2473717|hpv1-v|2023-04-15|06:22:29|plymouth-core-libs|0.9.4|11.20200615git1e36e30.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-kdbusaddons|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|fontconfig-devel|2.13.1|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|libreport-rhel|2.9.5|15.el8.rocky.6.3
2473717|hpv1-v|2023-04-15|06:22:29|python3-cssselect|0.9.2|10.el8
2473717|hpv1-v|2023-04-15|06:22:29|caribou-gtk2-module|0.4.21|24.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-networkmanager-qt|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|tuna|0.18|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|gettext-devel|0.19.8.1|17.el8
2473717|hpv1-v|2023-04-15|06:22:29|wpa_supplicant|2.10|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|gnome-themes-standard|3.22.3|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|libblockdev|2.28|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|grub2-common|2.02|142.el8_7.3.rocky.0.2
2473717|hpv1-v|2023-04-15|06:22:29|postgresql11|11.19|1PGDG.rhel8
2473717|hpv1-v|2023-04-15|06:22:29|kmail|21.08.3|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3-chardet|3.0.4|7.el8
2473717|hpv1-v|2023-04-15|06:22:29|gnome-system-monitor|3.28.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|oddjob-mkhomedir|0.34.7|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|ibus-libs|1.5.19|14.el8_5
2473717|hpv1-v|2023-04-15|06:22:29|libepoxy|1.5.8|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libnfnetlink|1.0.1|13.el8
2473717|hpv1-v|2023-04-15|06:22:29|rpcbind|1.2.5|10.el8
2473717|hpv1-v|2023-04-15|06:22:29|xorg-x11-fonts-ISO8859-1-100dpi|7.5|19.el8
2473717|hpv1-v|2023-04-15|06:22:29|kcharselect|22.04.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|gnupg2-smime|2.2.20|3.el8_6
